shopName,productName,price,oldPrice,discount,weight,zip,available,details,ingredients,productLink,image,nutration,photos,retrive_date
CVS Pharmacy®,Horizon Organic Whole High Vitamin D Milk,$6.29 ,N/A,N/A,64 fl oz,Delivery to 94105,N/A,"Treat your family to the cold, creamy goodness of Horizon Organic Whole Milk with High Vitamin D. Rich, delicious taste isn’t the only thing that makes this milk special: it’s also wonderfully wholesome and made to meet the highest USDA Organic standards. Each serving provides many nutrients, including calcium, vitamin A, and 8 grams of protein. Plus, this organic milk delivers 50% more vitamin D per serving than conventional whole milk,** helping support strong bones.  **Horizon Organic Whole Milk has 4.5 mcg and 25% vitamin D (this is 10% more of the daily value). Typical whole milk has 2.5 mcg and 15% vitamin D. USDA National Nutrient Database for Standard Reference, release 28. Data consistent with typical whole milk. • Whole milk with high vitamin D • Certified USDA Organic • Non-GMO • Provides calcium and vitamin A • 50% more vitamin D than typical whole milk • 8g of protein per serving","Grade A Organic Milk, Vitamin D3.**",https://www.instacart.comhttps://www.instacart.com/store/items/item_10264418608,https://www.instacart.com/assets/domains/product-image/file/large_5ea4dca6-61bf-4416-b0c3-06aa4ba0c115.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , ABOUT 8 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  8g , 12% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0g , Total Fat , Monounsaturated Fat 2.5g , Cholesterol ,  35mg , 12% , daily value , Sodium ,  135mg , 6% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_5ea4dca6-61bf-4416-b0c3-06aa4ba0c115.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_88f17e02-4fe9-4ff3-8bce-68922e31a2b2.jpg']",52:30.9
CVS Pharmacy®,"Producers Dairy Low Fat 1% Milk, Half Gallon",$3.79 ,N/A,N/A,0.5 gal,Delivery to 94105,N/A,"At Producers, our purpose is to nourish lives one at a time. That is why Producers Dairy products are free from the artificial hormone rBST and free from antibiotics. We go to great lengths to ensure that our milk is the best, cleanest milk around. Our bottling plant is close to the source with our milk coming from local family farms within an average of only 26 miles. Our milk is received cold, gently pasteurized at lower temperatures to protect flavor, and bottled cold to ensure our customers the freshest, best-tasting milk. Enjoy a cold glass of our milk today and taste the difference.","Low Fat Milk, Vitamin A Palmitate, Vitamin D3",https://www.instacart.comhttps://www.instacart.com/store/items/item_9538351298,https://www.instacart.com/assets/domains/product-image/file/large_1d36a564-1510-42b8-b934-2a64b5f70bd7.jpg,"Nutrition Facts , Serving Size ,   , 1.0 Cup , Servings Per Container ,   , 8 , Amount Per Serving , Calories ,  130 , % Daily Value , Total Fat ,  2.5g , 4% , daily value , Total Fat , Saturated Fat 1.5g , 8% , daily value , Cholesterol ,  15mg , 5% , daily value , Sodium ,  160mg , 7% , daily value , Total Carbohydrate ,  16g , 5% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 16g , Protein ,  11g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_1d36a564-1510-42b8-b934-2a64b5f70bd7.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_21b735a8-aaff-42e1-8c8a-c53b84599778.jpg']",52:39.9
CVS Pharmacy®,Carnation Breakfast Essentials Rich Milk Chocolate,$9.79 ,N/A,N/A,8 fl oz,Delivery to 94105,N/A,"Complete nutritional drink. Naturally & artificially flavored. Per Serving: 240 calories; 1 g sat fat (5% DV); 150 mg sodium (6% DV); 15 g sugars. Gluten free. 2x vitamin D of an 8 fl oz glass of milk. As much calcium as a 6 oz cup of yogurt. 21 vitamins & minerals. 10 g protein. Produced with genetic engineering. Suitable for lactose intolerance (Not for individuals with galactosemia). Good nutrition from the start. Provides Choline: Contains 55 mg choline per serving, which is 10% of the daily value (DV) for choline (550 mg). The nutrition of a balanced breakfast. Nutritional Compass: Nestle Health Science - It's good to know. Excellent Source of: Protein to help build muscles. Calcium & vitamin D to help build strong bones. 21 vitamins & minerals in each Carnation Breakfast Essentials ready to drink bottle. Provides essential nutrients to help start your day. Questions/Comments: 1-800-289-7313 Monday-Friday, 8 am - 8 pm ET. Scan code for more information about this and other Carnation Breakfast Essential products. For product information and recipe ideas visit us at carnationbreakfastessentials.com. Try our other product varieties and flavors! Nutritional information varies for each variety. Please recycle this overwrap.","Water, Corn Syrup, Sugar, Milk Protein Concentrate, And Less Than 2% Of Vegetable Oil (canola, High Oleic Sunflower, Corn), Cocoa Processed With Alkali, Vitamins And Minerals‡, Soy Protein Isolate, Cellulose Gel And Gum, Salt, Soy Lecithin, Carrageenan, Purified Stevia Leaf Extract (sweetener), Natural And Artificial Flavor",https://www.instacart.comhttps://www.instacart.com/store/items/item_9542374195,https://www.instacart.com/assets/domains/product-image/file/large_aef2e828-b879-4d61-9264-6adb8da96e03.jpg,"Nutrition Facts , Serving Size ,   , 237.00 mL , Servings Per Container ,   , 6 , Amount Per Serving , Calories ,  240 , % Daily Value , Total Fat ,  4g , 6% , daily value , Total Fat , Saturated Fat 1g , 5% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  10mg , 3% , daily value , Sodium ,  150mg , 6% , daily value , Total Carbohydrate ,  41g , 14% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 15g , Protein ,  10g , Percent Daily Values are based on a 2,000 calorie diet.",['https://www.instacart.com/assets/domains/product-image/file/large_aef2e828-b879-4d61-9264-6adb8da96e03.jpg'],53:10.1
CVS Pharmacy®,Producers Dairy Vitamin D Milk,$5.69 ,N/A,N/A,1 gal,Delivery to 94105,N/A,Homogenized. Grade A. Pasteurized. Excellent source of calcium! Real California milk. Our cows are not treated with artificial hormones (No significant difference has been shown between milk derived from rbST-treated and non rbST-treated cows)!,"Milk, Vitamin D",https://www.instacart.comhttps://www.instacart.com/store/items/item_9537126615,https://www.instacart.com/assets/domains/product-image/file/large_7bcf9918-2a1c-45d5-9a26-3031724b7517.jpg,"Nutrition Facts , Serving Size ,   , 1.0 Cup , Servings Per Container ,   , 16 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  8g , 12% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Cholesterol ,  35mg , 12% , daily value , Sodium ,  125mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 13g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_7bcf9918-2a1c-45d5-9a26-3031724b7517.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_7cc1f939-9742-44c8-b53b-7398465c7594.jpg']",53:21.7
CVS Pharmacy®,Lactaid Whole Milk,$5.49 ,N/A,N/A,0.5 gal,Delivery to 94105,N/A,"Our whole milk is a great source of protein, calcium, and Vitamins A&D – and it’s 100% lactose free, so you can drink it ‘til the cows come home.• 64 oz.• Real Dairy• 100% Lactose free• Rich and creamy","Milk, Lactase Enzyme* And Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_10472042351,https://www.instacart.com/assets/domains/product-image/file/large_7ed5cc83-e633-4aae-8304-9dffe6dc74bd.jpg,"Nutrition Facts , Serving Size ,   , 1.00 Cup , Servings Per Container ,   , 8 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  8g , 12% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  35mg , 12% , daily value , Sodium ,  125mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_7ed5cc83-e633-4aae-8304-9dffe6dc74bd.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_e433c873-2cf9-43ea-aba6-31553875ac8b.jpg']",53:47.0
CVS Pharmacy®,Silk Shelf-Stable Unsweetened Almond Milk,$3.89 ,N/A,N/A,1 qt,Delivery to 94105,N/A,"Bring the creamy goodness of almondmilk to your pantry with Silk Shelf-Stable Unsweetened Almondmilk. Featuring a pure, silky-smooth taste and just 30 calories per serving, this unsweetened almondmilk is delicious whether it’s poured over cereal, added to your favorite recipes, or enjoyed straight out of the glass. It makes a perfect non-dairy alternative to milk, and is totally free of dairy, soy, lactose, gluten, casein, egg, and MSG. Silk Almondmilk provides vitamin E and contains 50% more calcium than dairy milk.* And since it comes in special, shelf-stable packaging, this unsweetened nutmilk will keep fresh at room temperature, unopened, until the date code: no refrigeration necessary! *Silk Unsweetened Original Almondmilk: 450mg of calcium per cup; reduced fat dairy milk: 293mg of calcium per cup. USDA National Nutrient Database for Standard Reference. Data consistent with typical reduced fat dairy milk. • Shelf-stable unsweetened almondmilk • 30 calories and 0g saturated fat per serving, with no cholesterol • Provides vitamin E and 50% more calcium than dairy milk • Vegan • Non-GMO Project Verified • Free of dairy, lactose, soy, gluten, casein, egg, MSG, and added sugar","Almondmilk (filtered Water, Almonds), Vitamin And Mineral Blend (calcium Carbonate, Vitamin E Acetate, Vitamin A Palmitate, Vitamin D2), Sea Salt, Gellan Gum, Locust Bean Gum, Sodium Ascorbate (to Protect Freshness), Natural Flavor.",https://www.instacart.comhttps://www.instacart.com/store/items/item_17763511099,https://www.instacart.com/assets/domains/product-image/file/large_cc2a35d2-7df3-46b5-8fcb-89ea81c29ca4.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 4 , Amount Per Serving , Calories ,  30 , % Daily Value , Total Fat ,  2.5g , 4% , daily value , Total Fat , Saturated Fat 0g , 0% , daily value , Total Fat , Trans Fat 0g , Total Fat , Polyunsaturated Fat 0.5g , Total Fat , Monounsaturated Fat 1.5g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  135mg , 6% , daily value , Total Carbohydrate ,  1g , 0% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 0g , Protein ,  1g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_cc2a35d2-7df3-46b5-8fcb-89ea81c29ca4.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_51ed20e9-88ab-4726-aea8-edc673ab43c9.jpg']",54:01.3
CVS Pharmacy®,Califia Farms Barista Blend Almondmilk,$5.29 ,N/A,N/A,32 oz,Delivery to 94105,N/A,"Crafted to froth, foam and steam like dairy milk, just without the dairy, Almond Barista Blend is the professional barista’s choice for plant-based lattes. Its neutral flavor and silky-smooth texture make it a seamless addition to any coffee creation. Naturally rich and creamy, it even makes for great latte art. We produce versatile and full-flavored non-dairy milks using simple, plant-based ingredients. Our Almond Barista Blend is no exception. Every drop is free from dairy, soy, gluten and carrageenan. Use it as the base for espresso drinks. Steam and froth it to your heart’s content. Watch it blend perfectly when stirred into hot or iced coffee. Formulated for use in commercial cafes, the flexibility, consistency and flavor of Barista Blend plant milks won’t let you down. Your favorite coffeehouse is now wherever YOU are. Be your own barista with Almond Barista Blend.","Almondmilk (water, Almonds), Cane Sugar, Calcium Carbonate, Sunflower Lecithin, Sea Salt, Locust Bean Gum, Natural Flavor, Gellan Gum, Potassium Citrate.",https://www.instacart.comhttps://www.instacart.com/store/items/item_151657236571,https://www.instacart.com/assets/domains/product-image/file/large_11f26a7c-f206-4183-b17f-f24dcaba24e4.png,"Nutrition Facts , Serving Size ,   , 8.00 fl oz , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  70 , % Daily Value , Total Fat ,  4.5g , 7% , daily value , Total Fat , Saturated Fat 0g , 0% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  0mg , 0% , daily value , Sodium ,  140mg , 6% , daily value , Total Carbohydrate ,  6g , 2% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 5g , Protein ,  2g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_11f26a7c-f206-4183-b17f-f24dcaba24e4.png', 'https://www.instacart.com/assets/domains/product-image/file/large_31c8f83b-117c-4a0d-9253-3b1cc2ca4576.jpg']",54:44.9
CHEF'STORE,Darigold Whole Milk,$4.39 ,N/A,N/A,64 oz,94105,N/A,"Since 1918. New look! Same great taste! Northwest family farm. No artificial growth hormones (Does not contain the artificial growth hormones rbST. According to the FDA, no significant difference has been shown between milk derived from rbST treated and non-rbST treated cows). Ultra pasteurized. Northwest dairy commitment local no artificial family growth farms hormones simple carbon neutral ingredients by 2050 always delicious. Darigold milk has 9 essential nutrients, including 25% of the daily value of bone building calcium in every cup.","Milk, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_120105864052,https://www.instacart.com/assets/domains/product-image/file/large_dfd86e79-9691-4f49-b3b9-4b55aa33dc2a.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  8g , 12% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  35mg , 12% , daily value , Sodium ,  125mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_dfd86e79-9691-4f49-b3b9-4b55aa33dc2a.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_dc33b491-533c-450d-8a05-a2ebf4c853dc.jpg']",56:05.9
CHEF'STORE,"Darigold Milk, Reduce Fat, Two, 2%",$4.39 ,N/A,N/A,1.89 L,94105,N/A,"A gluten free product. 2%. With vitamins A & D. 37% less fat than whole milk. Fat reduced from 8 g to 5 g per serving. Since 1918. New look! Same great taste! Northwest family farm. No artificial growth hormones (Does not contain the artificial growth hormones rbST. According to the FDA, no significant difference has been shown between milk derived from rbST treated and non-rbST treated cows). Ultra pasteurized. Northwest dairy commitment local no artificial family growth farms hormones simple carbon neutral ingredients by 2050 always delicious. See nutrition information for saturated fat content Darigold milk has 9 essential nutrients, including 25% of the daily value of bone building calcium in every cup. Homogenized. Grade A. www.darigold.com.","Reduced Fat Milk, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_116520211536,https://www.instacart.com/assets/domains/product-image/file/large_76b57bdb-e3ac-4258-baf6-6bb1a2408119.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , About 8 , Amount Per Serving , Calories ,  130 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  20mg , 7% , daily value , Sodium ,  130mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_76b57bdb-e3ac-4258-baf6-6bb1a2408119.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_911e0d7a-961b-45d7-bb68-37c6878b0499.jpg']",56:28.6
CHEF'STORE,"Darigold Milk, Lactose Free, Reduced Fat, 2% Milkfat",$4.09 ,N/A,N/A,64 oz,94105,N/A,"Fat reduced from 8 g to 5 g per serving. Lactose free. A gluten free product. 2% milkfat. 37% less fat than whole milk. Vitamins A & D.  New look! Same great taste! Since 1918. Northwest Family Farms. No artificial growth hormones (does not contain the artificial growth hormone rbST. According to the FDA, no significant difference has been shown between milk derived from rbST treated and non-rbST treated cows). Ultra-pasteurized. Northwest Dairy commitment. Local family farms. No artificial growth hormones. Simple ingredients. Carbon neutral by 2050. Always delicious. Homogenized. Grade A. www.darigold.com.","Reduced Fat Milk, Lactase Enzyme+, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_2565504819,https://www.instacart.com/assets/domains/product-image/file/large_ce4444ed-df1f-439f-8f91-f8cb5fe5e0b4.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 8 , Amount Per Serving , Calories ,  130 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  20mg , 7% , daily value , Sodium ,  130mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_ce4444ed-df1f-439f-8f91-f8cb5fe5e0b4.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_fce5c776-ffff-4f73-bcdc-e90f314a0642.jpg']",56:45.1
